"block","observer","plot","visit","sampling_period","obs_year","dp_march","min_post_sunrise","species"
"ravsta","ses","plot_210","third","second","2018",40,166,"bofik"
"ravsta","ses","plot_210","third","second","2018",40,167,"kungl"
"stenby","jkn","plot_119","fourth","second","2017",71,170.533333333333,"kungl"
"stenby","jkn","plot_119","fourth","second","2017",71,170.266666666667,"bofik"
"stenby","jkn","plot_119","fourth","second","2017",71,172.95,"grafe"
"stenby","jkn","plot_119","fourth","second","2017",71,171.333333333333,"rodhe"
"ravsta","ses","plot_203","fourth","second","2017",71,225,"bofik"
"ravsta","ses","plot_203","fourth","second","2017",71,224,"talge"
"ravsta","ses","plot_203","fourth","second","2017",71,221,"notva"
"ravsta","ses","plot_203","fourth","second","2017",71,221,"taltt"
"ravsta","ses","plot_203","fourth","second","2017",71,221,"svara"
"ravsta","ses","plot_210","fourth","second","2017",71,302,"kungl"
"ravsta","ses","plot_210","fourth","second","2017",71,303,"bofik"
"ravsta","ses","plot_210","fourth","second","2017",71,304,"talge"
"ravsta","ses","plot_210","fourth","second","2017",71,301,"koltt"
"ravsta","ses","plot_210","fourth","second","2017",71,300,"rodhe"
"halsingdal","jkn","plot_65","fourth","second","2017",71,300.166666666667,"trapa"
"halsingdal","jkn","plot_65","fourth","second","2017",71,303.383333333333,"talge"
"halsingdal","jkn","plot_66","fourth","second","2017",71,269,"trake"
"halsingdal","jkn","plot_66","fourth","second","2017",71,265.5,"talge"
"halsingdal","jkn","plot_66","fourth","second","2017",71,266.5,"kungl"
"stenby","jkn","plot_71","fourth","second","2017",71,134.866666666667,"svare"
"stenby","jkn","plot_71","fourth","second","2017",71,134.116666666667,"bofik"
"stenby","jkn","plot_71","fourth","second","2017",71,134.266666666667,"talge"
"stenby","jkn","plot_71","fourth","second","2017",71,136.966666666667,"grafe"
"stenby","jkn","plot_72","fourth","second","2017",71,203.933333333333,"blams"
"stenby","jkn","plot_72","fourth","second","2017",71,204.766666666667,"tofss"
"stenby","jkn","plot_72","fourth","second","2017",71,205.116666666667,"bofik"
"stenby","jkn","plot_72","fourth","second","2017",71,205.55,"grafe"
"soderlejde","jkn","plot_19","first","second","2017",11,82.9833333333333,"talge"
"soderlejde","jkn","plot_19","first","second","2017",11,88.4833333333333,"grona"
"soderlejde","jkn","plot_19","first","second","2017",11,84.1,"bofik"
"soderlejde","jkn","plot_20","first","second","2017",11,119.866666666667,"blams"
"soderlejde","jkn","plot_20","first","second","2017",11,119.033333333333,"talge"
"soderlejde","jkn","plot_20","first","second","2017",11,122.433333333333,"bofik"
"ravsta","ses","plot_202","first","second","2017",11,133,"talge"
"ravsta","ses","plot_202","first","second","2017",11,134,"bofik"
"ravsta","ses","plot_202","first","second","2017",11,131,"jarnv"
"ravsta","ses","plot_202","first","second","2017",11,130,"rodhe"
"hagaberg","ses","plot_204","first","second","2017",11,82,"rodhe"
"hagaberg","ses","plot_204","first","second","2017",11,83,"trake"
"hagaberg","ses","plot_204","first","second","2017",11,81,"gardg"
"hagaberg","ses","plot_204","first","second","2017",11,83,"tofss"
"hagaberg","ses","plot_204","first","second","2017",11,81,"talge"
"soderlejde","jkn","plot_25","first","second","2017",11,6.05,"bofik"
"soderlejde","jkn","plot_25","first","second","2017",11,8.21666666666667,"blams"
"soderlejde","jkn","plot_29","first","second","2017",11,44.6,"bofik"
"soderlejde","jkn","plot_29","first","second","2017",11,44.75,"rodhe"
"halqved","jkn","plot_33","first","second","2017",11,161.6,"talla"
"halqved","jkn","plot_33","first","second","2017",11,164.066666666667,"bofik"
"kungshamn","ses","plot_301","first","second","2018",11,101,"kungl"
"kungshamn","ses","plot_301","first","second","2018",11,101,"dubbt"
"kungshamn","ses","plot_301","first","second","2018",11,100,"bofik"
"kungshamn","ses","plot_301","first","second","2018",11,101,"talge"
"kungshamn","ses","plot_301","first","second","2018",11,104,"tofss"
"halqved","jkn","plot_37","first","second","2018",11,135.533333333333,"rodhe"
"halqved","jkn","plot_37","first","second","2018",11,137.6,"ekore"
"halqved","jkn","plot_37","first","second","2018",11,134.716666666667,"blams"
"halqved","jkn","plot_37","first","second","2018",11,136.966666666667,"taltt"
"brudgatan","jkn","plot_38","first","second","2018",11,16.4,"gardg"
"brudgatan","jkn","plot_38","first","second","2018",11,18.0166666666667,"bofik"
"brudgatan","jkn","plot_39","first","second","2018",11,40.35,"talge"
"brudgatan","jkn","plot_39","first","second","2018",11,40.9,"blams"
"brudgatan","jkn","plot_39","first","second","2018",11,42.6166666666667,"bofik"
"halqved","jkn","plot_4","first","second","2018",11,203.7,"rodhe"
"halqved","jkn","plot_4","first","second","2018",11,203.633333333333,"notva"
"halqved","jkn","plot_4","first","second","2018",11,204.133333333333,"bofik"
"halqved","jkn","plot_4","first","second","2018",11,199.216666666667,"blams"
"halqved","jkn","plot_4","first","second","2018",11,199.9,"talge"
"brudgatan","jkn","plot_42","first","second","2018",11,63.8666666666667,"bofik"
"brudgatan","jkn","plot_42","first","second","2018",11,60.5,"talge"
"brudgatan","jkn","plot_45","first","second","2018",11,80.7,"kungl"
"brudgatan","jkn","plot_45","first","second","2018",11,83.95,"bofik"
"halqved","jkn","plot_6","first","second","2018",11,161.316666666667,"talge"
"halqved","jkn","plot_6","first","second","2018",11,159.033333333333,"tofss"
"halqved","jkn","plot_6","first","second","2018",11,157.666666666667,"rodhe"
"halqved","jkn","plot_8","first","second","2018",11,178.983333333333,"bofik"
"halqved","jkn","plot_8","first","second","2018",11,179.166666666667,"blams"
"halqved","jkn","plot_8","first","second","2018",11,180.516666666667,"talla"
"kilsjon","jkn","plot_83","first","second","2018",11,348.933333333333,"bofik"
"kilsjon","jkn","plot_85","first","second","2018",11,266.616666666667,"talge"
"kilsjon","jkn","plot_85","first","second","2018",11,268,"bofik"
"kilsjon","jkn","plot_85","first","second","2018",11,267.533333333333,"talla"
"kilsjon","jkn","plot_87","first","second","2018",11,330.083333333333,"bofik"
"kilsjon","jkn","plot_88","first","second","2018",11,314.966666666667,"bofik"
"halqved","jkn","plot_1","third","second","2018",41,177.033333333333,"kungl"
"halqved","jkn","plot_1","third","second","2018",41,177.316666666667,"bofik"
"halqved","jkn","plot_1","third","second","2018",41,177.466666666667,"blams"
"halqved","jkn","plot_1","third","second","2018",41,180.6,"tofss"
"orsjon","jkn","plot_116","third","second","2018",41,86.9666666666667,"talge"
"halqved","jkn","plot_37","third","second","2018",41,218.45,"blams"
"halqved","jkn","plot_37","third","second","2018",41,218.35,"talge"
"halqved","jkn","plot_37","third","second","2018",41,222.833333333333,"kungl"
"halqved","jkn","plot_37","third","second","2018",41,221.95,"rodhe"
"brudgatan","jkn","plot_38","third","second","2018",41,287.7,"gardg"
"brudgatan","jkn","plot_38","third","second","2018",41,291.066666666667,"lovse"
"brudgatan","jkn","plot_39","third","second","2018",41,314,"trapa"
"brudgatan","jkn","plot_39","third","second","2018",41,311.75,"bofik"
"brudgatan","jkn","plot_39","third","second","2018",41,310.016666666667,"blams"
"brudgatan","jkn","plot_42","third","second","2018",41,331.066666666667,"no_obs"
"brudgatan","jkn","plot_45","third","second","2018",41,350.95,"rodhe"
"brudgatan","jkn","plot_45","third","second","2018",41,350.783333333333,"blams"
"brudgatan","jkn","plot_45","third","second","2018",41,352.15,"talge"
"halqved","jkn","plot_6","third","second","2018",41,239.25,"lovse"
"halqved","jkn","plot_6","third","second","2018",41,243.7,"bofik"
"halqved","jkn","plot_6","third","second","2018",41,239.35,"talge"
"orsjon","jkn","plot_73","third","second","2018",41,18.1333333333333,"kungl"
"orsjon","jkn","plot_73","third","second","2018",41,18.4666666666667,"bofik"
"orsjon","jkn","plot_73","third","second","2018",41,17.9,"talge"
"orsjon","jkn","plot_73","third","second","2018",41,17.7,"svars"
"orsjon","jkn","plot_73","third","second","2018",41,17.4666666666667,"koltt"
"orsjon","jkn","plot_74","third","second","2018",41,40.55,"talge"
"orsjon","jkn","plot_74","third","second","2018",41,37.1166666666667,"bofik"
"orsjon","jkn","plot_74","third","second","2018",41,40.9,"blams"
"orsjon","jkn","plot_74","third","second","2018",41,38.4333333333333,"svars"
"orsjon","jkn","plot_75","third","second","2018",41,61.6,"blams"
"orsjon","jkn","plot_75","third","second","2018",41,60.2166666666667,"talge"
"orsjon","jkn","plot_75","third","second","2018",41,60.4,"bofik"
"orsjon","jkn","plot_79","third","second","2018",41,109.55,"rodhe"
"orsjon","jkn","plot_79","third","second","2018",41,111.55,"bofik"
"orsjon","jkn","plot_79","third","second","2018",41,109.883333333333,"blams"
"tjaderleksmossen","jkn","plot_111","fourth","second","2017",72,304.933333333333,"rodhe"
"tjaderleksmossen","jkn","plot_113","fourth","second","2017",72,214.25,"talge"
"tjaderleksmossen","jkn","plot_113","fourth","second","2017",72,215.2,"gardg"
"tjaderleksmossen","jkn","plot_113","fourth","second","2017",72,212.916666666667,"bofik"
"tjaderleksmossen","jkn","plot_114","fourth","second","2017",72,384.816666666667,"bofik"
"tjaderleksmossen","jkn","plot_114","fourth","second","2017",72,383.816666666667,"kungl"
"tjaderleksmossen","jkn","plot_115","fourth","second","2017",72,349.316666666667,"talge"
"tjaderleksmossen","jkn","plot_115","fourth","second","2017",72,351.233333333333,"bofik"
"tjaderleksmossen","jkn","plot_124","fourth","second","2017",72,268.666666666667,"talge"
"tjaderleksmossen","jkn","plot_124","fourth","second","2017",72,266.783333333333,"gardg"
"tjaderleksmossen","jkn","plot_124","fourth","second","2017",72,265,"rodhe"
"brudgatan","jkn","plot_38","fourth","second","2017",72,145.716666666667,"rodhe"
"brudgatan","jkn","plot_38","fourth","second","2017",72,142.316666666667,"lovse"
"brudgatan","jkn","plot_39","fourth","second","2017",72,104.366666666667,"talge"
"brudgatan","jkn","plot_42","fourth","second","2017",72,29.55,"talge"
"brudgatan","jkn","plot_45","fourth","second","2017",72,63.4333333333333,"bofik"
"brudgatan","jkn","plot_45","fourth","second","2017",72,61.3666666666667,"gardg"
"brudgatan","jkn","plot_45","fourth","second","2017",72,65.8,"kungl"
"brudgatan","jkn","plot_45","fourth","second","2017",72,63.9833333333333,"svare"
"halqved","jkn","plot_1","fifth","second","2019",72,277.816666666667,"talge"
"halqved","jkn","plot_1","fifth","second","2019",72,280.2,"stort"
"halqved","jkn","plot_1","fifth","second","2019",72,277.033333333333,"blams"
"halqved","jkn","plot_33","fifth","second","2019",72,218.833333333333,"spark"
"halqved","jkn","plot_33","fifth","second","2019",72,219.4,"blams"
"halqved","jkn","plot_33","fifth","second","2019",72,219.533333333333,"talge"
"halqved","jkn","plot_36","fifth","second","2019",72,237.8,"blams"
"halqved","jkn","plot_37","fifth","second","2019",72,142.933333333333,"gardg"
"halqved","jkn","plot_37","fifth","second","2019",72,141.5,"jarnv"
"halqved","jkn","plot_37","fifth","second","2019",72,141.05,"notsa"
"halqved","jkn","plot_4","fifth","second","2019",72,197,"rodhe"
"halqved","jkn","plot_6","fifth","second","2019",72,158.55,"no_obs"
"halqved","jkn","plot_8","fifth","second","2019",72,179.316666666667,"tofss"
"halqved","jkn","plot_8","fifth","second","2019",72,178.383333333333,"talge"
"halqved","jkn","plot_8","fifth","second","2019",72,178.433333333333,"blams"
"kilsjon","jkn","plot_83","fifth","second","2019",72,82.0833333333333,"no_obs"
"kilsjon","jkn","plot_85","fifth","second","2019",72,25.9833333333333,"bofik"
"kilsjon","jkn","plot_87","fifth","second","2019",72,64.2833333333333,"tofss"
"kilsjon","jkn","plot_87","fifth","second","2019",72,65.5333333333333,"talge"
"kilsjon","jkn","plot_87","fifth","second","2019",72,63.75,"bofik"
"kilsjon","jkn","plot_88","fifth","second","2019",72,45.8166666666667,"no_obs"
"soderlejde","jkn","plot_12","first","second","2017",12,85.3666666666667,"blams"
"soderlejde","jkn","plot_12","first","second","2017",12,81.5333333333333,"rodhe"
"soderlejde","jkn","plot_12","first","second","2017",12,83.15,"bofik"
"soderlejde","jkn","plot_13","first","second","2017",12,45.2166666666667,"bofik"
"soderlejde","jkn","plot_17","first","second","2017",12,181.566666666667,"bofik"
"soderlejde","jkn","plot_17","first","second","2017",12,184.233333333333,"rodhe"
"soderlejde","jkn","plot_17","first","second","2017",12,180.183333333333,"talge"
"ravsta","ses","plot_203","first","second","2017",12,133,"tofss"
"ravsta","ses","plot_203","first","second","2017",12,137,"taltt"
"ravsta","ses","plot_203","first","second","2017",12,133,"bofik"
"ravsta","ses","plot_211","first","second","2017",12,188,"bofik"
"ravsta","ses","plot_211","first","second","2017",12,188,"tofss"
"ravsta","ses","plot_211","first","second","2017",12,190,"svars"
"ravsta","ses","plot_211","first","second","2017",12,192,"notva"
"soderlejde","jkn","plot_23","first","second","2017",12,123.483333333333,"talge"
"soderlejde","jkn","plot_23","first","second","2017",12,123.866666666667,"tofss"
"soderlejde","jkn","plot_23","first","second","2017",12,123.816666666667,"bofik"
"soderlejde","jkn","plot_26","first","second","2017",12,260.516666666667,"rodhe"
"soderlejde","jkn","plot_26","first","second","2017",12,259.983333333333,"stort"
"soderlejde","jkn","plot_26","first","second","2017",12,258.933333333333,"talla"
"soderlejde","jkn","plot_26","first","second","2017",12,259.183333333333,"talge"
"soderlejde","jkn","plot_30","first","second","2017",12,335.883333333333,"svars"
"soderlejde","jkn","plot_30","first","second","2017",12,334.4,"kungl"
"soderlejde","jkn","plot_31","first","second","2017",12,297.366666666667,"ringa"
"soderlejde","jkn","plot_5","first","second","2017",12,7.48333333333333,"rodhe"
"soderlejde","jkn","plot_5","first","second","2017",12,11.6333333333333,"kungl"
"soderlejde","jkn","plot_5","first","second","2017",12,7.93333333333333,"talge"
"stenby","jkn","plot_119","first","second","2018",12,34.6666666666667,"bofik"
"stenby","jkn","plot_119","first","second","2018",12,35.4833333333333,"trake"
"stenby","jkn","plot_119","first","second","2018",12,33.4666666666667,"taltt"
"halsingdal","jkn","plot_120","first","second","2018",12,305.766666666667,"talge"
"halsingdal","jkn","plot_121","first","second","2018",12,262.416666666667,"talge"
"halsingdal","jkn","plot_121","first","second","2018",12,265.416666666667,"talla"
"halsingdal","jkn","plot_121","first","second","2018",12,265.233333333333,"trake"
"halsingdal","jkn","plot_121","first","second","2018",12,263.983333333333,"tofss"
"halsingdal","jkn","plot_61","first","second","2018",12,245.233333333333,"mindb"
"halsingdal","jkn","plot_61","first","second","2018",12,243.3,"bofik"
"halsingdal","jkn","plot_61","first","second","2018",12,245.566666666667,"talge"
"halsingdal","jkn","plot_62","first","second","2018",12,227.383333333333,"rodhe"
"halsingdal","jkn","plot_62","first","second","2018",12,224.133333333333,"bofik"
"halsingdal","jkn","plot_62","first","second","2018",12,225.8,"trake"
"halsingdal","jkn","plot_64","first","second","2018",12,287.333333333333,"gardg"
"halsingdal","jkn","plot_64","first","second","2018",12,285.383333333333,"bofik"
"halsingdal","jkn","plot_65","first","second","2018",12,319.733333333333,"no_obs"
"halsingdal","jkn","plot_66","first","second","2018",12,342.75,"bofik"
"halsingdal","jkn","plot_66","first","second","2018",12,347.25,"trake"
"halsingdal","jkn","plot_67","first","second","2018",12,206.85,"talge"
"halsingdal","jkn","plot_67","first","second","2018",12,203.1,"kungl"
"halsingdal","jkn","plot_67","first","second","2018",12,203.5,"talla"
"halsingdal","jkn","plot_67","first","second","2018",12,202,"bofik"
"halsingdal","jkn","plot_68","first","second","2018",12,184.5,"svars"
"halsingdal","jkn","plot_68","first","second","2018",12,183.8,"gardg"
"halsingdal","jkn","plot_68","first","second","2018",12,182.716666666667,"bofik"
"halsingdal","jkn","plot_68","first","second","2018",12,182.45,"mindb"
"halsingdal","jkn","plot_69","first","second","2018",12,161.766666666667,"trake"
"halsingdal","jkn","plot_69","first","second","2018",12,162.266666666667,"blams"
"halsingdal","jkn","plot_69","first","second","2018",12,159.666666666667,"bofik"
"halsingdal","jkn","plot_69","first","second","2018",12,161.533333333333,"gardg"
"stenby","jkn","plot_71","first","second","2018",12,110.133333333333,"bofik"
"stenby","jkn","plot_71","first","second","2018",12,110.616666666667,"blams"
"stenby","jkn","plot_72","first","second","2018",12,75.7,"blams"
"stenby","jkn","plot_72","first","second","2018",12,78.6833333333333,"bofik"
"halqved","jkn","plot_1","fifth","second","2018",73,22.7166666666667,"bofik"
